,URL,Paragraph
41,https://www.typingstudy.com/typingtest/190/The_Ass_and_his_Purchaser,"A Man who wanted to buy an Ass went to market, and, coming across a likely-looking beast, arranged with the owner that he should be allowed to take him home on trial to see what he was like. When he reached home, he put him into his stable along with the other asses. The newcomer took a look round, and immediately went and chose a place next to the laziest and greediest beast in the stable. When the master saw this he put a halter on him at once, and led him off and handed him over to his owner again. The latter was a good deal surprised to see him back so soon, and said, ""Why, do you mean to say you have tested him already?"" ""I don't want to put him through any more tests,"" replied the other: ""I could see what sort of beast he is from the companion he chose for himself.""\nA man is known by the company he keeps."
42,https://www.typingstudy.com/typingtest/191/The_Kid_and_the_Wolf,"A Kid strayed from the flock and was chased by a Wolf. When he saw he must be caught he turned round and said to the Wolf, ""I know, sir, that I can't escape being eaten by you: and so, as my life is bound to be short, I pray you let it be as merry as may be. Will you not play me a tune to dance to before I die?"" The Wolf saw no objection to having some music before his dinner: so he took out his pipe and began to play, while the Kid danced before him. Before many minutes were passed the gods who guarded the flock heard the sound and came up to see what was going on. They no sooner clapped eyes on the Wolf than they gave chase and drove him away. As he ran off, he turned and said to the Kid, ""It's what I thoroughly deserve: my trade is the butcher's, and I had no business to turn piper to please you."""
43,https://www.typingstudy.com/typingtest/192/The_Debtor_and_his_Sow,"A Man of Athens fell into debt and was pressed for the money by his creditor; but he had no means of paying at the time, so he begged for delay. But the creditor refused and said he must pay at once. Then the Debtor fetched a Sow, the only one he had, and took her to market to offer her for sale. It happened that his creditor was there too. Presently a buyer came along and asked if the Sow produced good litters. ""Yes,"" said the Debtor, ""very fine ones; and the remarkable thing is that she produces females at the Mysteries and males at the Panathenea."" (Festivals these were: and the Athenians always sacrifice a sow at one, and a boar at the other; while at the Dionysia they sacrifice a kid.) At that the creditor, who was standing by, put in, ""Don't be surprised, sir; why, still better, at the Dionysia this Sow has kids!"""
44,https://www.typingstudy.com/typingtest/197/The_Father_and_his_Daughters,"A Man had two Daughters, one of whom he gave in marriage to a gardener, and the other to a potter. After a time he thought he would go and see how they were getting on; and first he went to the gardener's wife. He asked her how she was, and how things were going with herself and her husband. She replied that on the whole they were doing very well: ""But,"" she continued, ""I do wish we could have some good heavy rain: the garden wants it badly."" Then he went on to the potter's wife and made the same inquiries of her. She replied that she and her husband had nothing to complain of: ""But,"" she went on, ""I do wish we could have some nice dry weather, to dry the pottery."" Her Father looked at her with a humorous expression on his face. ""You want dry weather,"" he said, ""and your sister wants rain. I was going to ask in my prayers that your wishes should be granted; but now it strikes me I had better not refer to the subject."""
45,https://www.typingstudy.com/typingtest/198/The_Thief_and_the_Innkeeper,"A Thief hired a room at an inn, and stayed there some days on the look-out for something to steal. No opportunity, however, presented itself, till one day, when there was a festival to be celebrated, the Innkeeper appeared in a fine new coat and sat down before the door of the inn for an airing. The Thief no sooner set eyes upon the coat than he longed to get possession of it. There was no business doing, so he went and took a seat by the side of the Innkeeper, and began talking to him. They conversed together for some time, and then the Thief suddenly yawned and howled like a wolf. The Innkeeper asked him in some concern what ailed him. The Thief replied, ""I will tell you about myself, sir, but first I must beg you to take charge of my clothes for me, for I intend to leave them with you. Why I have these fits of yawning I cannot tell: maybe they are sent as a punishment for my misdeeds; but, whatever the reason, the facts are that when I have yawned three times I become a ravening wolf and fly at men's throats."" As he finished speaking he yawned a second time and howled again as before. The Innkeeper, believing every word he said, and terrified at the prospect of being confronted with a wolf, got up hastily and started to run indoors; but the Thief caught him by the coat and tried to stop him, crying, ""Stay, sir, stay, and take charge of my clothes, or else I shall never see them again."" As he spoke he opened his mouth and began to yawn for the third time. The Innkeeper, mad with the fear of being eaten by a wolf, slipped out of his coat, which remained in the other's hands, and bolted into the inn and locked the door behind him; and the Thief then quietly stole off with his spoil."
46,https://www.typingstudy.com/typingtest/200/The_Ass_and_his_Masters,"A Gardener had an Ass which had a very hard time of it, what with scanty food, heavy loads, and constant beating. The Ass therefore begged Jupiter to take him away from the Gardener and hand him over to another master. So Jupiter sent Mercury to the Gardener to bid him sell the Ass to a Potter, which he did. But the Ass was as discontented as ever, for he had to work harder than before: so he begged Jupiter for relief a second time, and Jupiter very obligingly arranged that he should be sold to a Tanner. But when the Ass saw what his new master's trade was, he cried in despair, ""Why wasn't I content to serve either of my former masters, hard as I had to work and badly as I was treated? for they would have buried me decently, but now I shall come in the end to the tanning-vat.""\nServants don't know a good master till they have served a worse."
47,"https://www.typingstudy.com/typingtest/201/The_Pack-Ass,_the_Wild_Ass,_and_the_Lion","A Wild Ass saw a Pack-Ass jogging along under a heavy load, and taunted him with the condition of slavery in which he lived, in these words: ""What a vile lot is yours compared with mine! I am free as the air, and never do a stroke of work; and, as for fodder, I have only to go to the hills and there I find far more than enough for my needs. But you! you depend on your master for food, and he makes you carry heavy loads every day and beats you unmercifully."" At that moment a Lion appeared on the scene, and made no attempt to molest the Pack-Ass owing to the presence of the driver; but he fell upon the Wild Ass, who had no one to protect him, and without more ado made a meal of him.\nIt is no use being your own master unless you can stand up for yourself."
48,"https://www.typingstudy.com/typingtest/206/The_Farmer,_his_Boy,_and_the_Rooks","A Farmer had just sown a field of wheat, and was keeping a careful watch over it, for numbers of Rooks and starlings kept continually settling on it and eating up the grain. Along with him went his Boy, carrying a sling: and whenever the Farmer asked for the sling the starlings understood what he said and warned the Rooks and they were off in a moment. So the Farmer hit on a trick. ""My lad,"" said he, ""we must get the better of these birds somehow. After this, when I want the sling, I won't say 'sling,' but just 'humph!' and you must then hand me the sling quickly."" Presently back came the whole flock. ""Humph!"" said the Farmer; but the starlings took no notice, and he had time to sling several stones among them, hitting one on the head, another in the legs, and another in the wing, before they got out of range. As they made all haste away they met some cranes, who asked them what the matter was. ""Matter?"" said one of the Rooks; ""it's those rascals, men, that are the matter. Don't you go near them. They have a way of saying one thing and meaning another which has just been the death of several of our poor friends."""
49,https://www.typingstudy.com/typingtest/207/The_Ass_and_the_Dog,"An Ass and a Dog were on their travels together, and, as they went along, they found a sealed packet lying on the ground. The Ass picked it up, broke the seal, and found it contained some writing, which he proceeded to read out aloud to the Dog. As he read on it turned out to be all about grass and barley and hay--in short, all the kinds of fodder that Asses are fond of. The Dog was a good deal bored with listening to all this, till at last his impatience got the better of him, and he cried, ""Just skip a few pages, friend, and see if there isn't something about meat and bones."" The Ass glanced all through the packet, but found nothing of the sort, and said so. Then the Dog said in disgust, ""Oh, throw it away, do: what's the good of a thing like that?"""
50,https://www.typingstudy.com/typingtest/208/The_Ass_Carrying_the_Image,"A certain man put an Image on the back of his Ass to take it to one of the temples of the town. As they went along the road all the people they met uncovered and bowed their heads out of reverence for the Image; but the Ass thought they were doing it out of respect for himself, and began to give himself airs accordingly. At last he became so conceited that he imagined he could do as he liked, and, by way of protest against the load he was carrying, he came to a full stop and flatly declined to proceed any further. His driver, finding him so obstinate, hit him hard and long with his stick, saying the while, ""Oh, you dunder-headed idiot, do you suppose it's come to this, that men pay worship to an Ass?""\nRude shocks await those who take to themselves the credit that is due to others."
51,https://www.typingstudy.com/typingtest/209/The_Athenian_and_the_Theban,"An Athenian and a Theban were on the road together, and passed the time in conversation, as is the way of travellers. After discussing a variety of subjects they began to talk about heroes, a topic that tends to be more fertile than edifying. Each of them was lavish in his praises of the heroes of his own city, until eventually the Theban asserted that Hercules was the greatest hero who had ever lived on earth, and now occupied a foremost place among the gods; while the Athenian insisted that Theseus was far superior, for his fortune had been in every way supremely blessed, whereas Hercules had at one time been forced to act as a servant. And he gained his point, for he was a very glib fellow, like all Athenians; so that the Theban, who was no match for him in talking, cried at last in some disgust, ""All right, have your way; I only hope that, when our heroes are angry with us, Athens may suffer from the anger of Hercules, and Thebes only from that of Theseus."""
52,https://www.typingstudy.com/typingtest/211/The_Sheep_and_the_Dog,"Once upon a time the Sheep complained to the shepherd about the difference in his treatment of themselves and his Dog. ""Your conduct,"" said they, ""is very strange and, we think, very unfair. We provide you with wool and lambs and milk and you give us nothing but grass, and even that we have to find for ourselves: but you get nothing at all from the Dog, and yet you feed him with tit-bits from your own table."" Their remarks were overheard by the Dog, who spoke up at once and said, ""Yes, and quite right, too: where would you be if it wasn't for me? Thieves would steal you! Wolves would eat you! Indeed, if I didn't keep constant watch over you, you would be too terrified even to graze!"" The Sheep were obliged to acknowledge that he spoke the truth, and never again made a grievance of the regard in which he was held by his master."
53,https://www.typingstudy.com/typingtest/212/The_Shepherd_and_the_Wolf,"A Shepherd found a Wolf's Cub straying in the pastures, and took him home and reared him along with his dogs. When the Cub grew to his full size, if ever a wolf stole a sheep from the flock, he used to join the dogs in hunting him down. It sometimes happened that the dogs failed to come up with the thief, and, abandoning the pursuit, returned home. The Wolf would on such occasions continue the chase by himself, and when he overtook the culprit, would stop and share the feast with him, and then return to the Shepherd. But if some time passed without a sheep being carried off by the wolves, he would steal one himself and share his plunder with the dogs. The Shepherd's suspicions were aroused, and one day he caught him in the act; and, fastening a rope round his neck, hung him on the nearest tree.\nWhat's bred in the bone is sure to come out in the flesh."
54,"https://www.typingstudy.com/typingtest/213/The_Lion,_Jupiter,_and_the_Elephant","The Lion, for all his size and strength, and his sharp teeth and claws, is a coward in one thing: he can't bear the sound of a cock crowing, and runs away whenever he hears it. He complained bitterly to Jupiter for making him like that; but Jupiter said it wasn't his fault: he had done the best he could for him, and, considering this was his only failing, he ought to be well content. The Lion, however, wouldn't be comforted, and was so ashamed of his timidity that he wished he might die. In this state of mind, he met the Elephant and had a talk with him. He noticed that the great beast cocked up his ears all the time, as if he were listening for something, and he asked him why he did so. Just then a gnat came humming by, and the Elephant said, ""Do you see that wretched little buzzing insect? I'm terribly afraid of its getting into my ear: if it once gets in, I'm dead and done for."" The Lion's spirits rose at once when he heard this: ""For,"" he said to himself, ""if the Elephant, huge as he is, is afraid of a gnat, I needn't be so much ashamed of being afraid of a cock, who is ten thousand times bigger than a gnat."""
55,"https://www.typingstudy.com/typingtest/220/The_Bat,_the_Bramble,_and_the_Seagull","A Bat, a Bramble, and a Seagull went into partnership and determined to go on a trading voyage together. The Bat borrowed a sum of money for his venture; the Bramble laid in a stock of clothes of various kinds; and the Seagull took a quantity of lead: and so they set out. By and by a great storm came on, and their boat with all the cargo went to the bottom, but the three travellers managed to reach land. Ever since then the Seagull flies to and fro over the sea, and every now and then dives below the surface, looking for the lead he's lost; while the Bat is so afraid of meeting his creditors that he hides away by day and only comes out at night to feed; and the Bramble catches hold of the clothes of every one who passes by, hoping some day to recognise and recover the lost garments.\nAll men are more concerned to recover what they lose than to acquire what they lack."
56,https://www.typingstudy.com/typingtest/221/The_Dog_and_the_Wolf,"A Dog was lying in the sun before a farmyard gate when a Wolf pounced upon him and was just going to eat him up; but he begged for his life and said, ""You see how thin I am and what a wretched meal I should make you now: but if you will only wait a few days my master is going to give a feast. All the rich scraps and pickings will fall to me and I shall get nice and fat: then will be the time for you to eat me."" The Wolf thought this was a very good plan and went away. Some time afterwards he came to the farmyard again, and found the Dog lying out of reach on the stable roof. ""Come down,"" he called, ""and be eaten: you remember our agreement?"" But the Dog said coolly, ""My friend, if ever you catch me lying down by the gate there again, don't you wait for any feast.""\nOnce bitten, twice shy."
57,https://www.typingstudy.com/typingtest/223/The_Eagle_and_the_Beetle,"An Eagle was chasing a hare, which was running for dear life and was at her wits' end to know where to turn for help. Presently she espied a Beetle, and begged it to aid her. So when the Eagle came up the Beetle warned her not to touch the hare, which was under its protection. But the Eagle never noticed the Beetle because it was so small, seized the hare and ate her up. The Beetle never forgot this, and used to keep an eye on the Eagle's nest, and whenever the Eagle laid an egg it climbed up and rolled it out of the nest and broke it. At last the Eagle got so worried over the loss of her eggs that she went up to Jupiter, who is the special protector of Eagles, and begged him to give her a safe place to nest in: so he let her lay her eggs in his lap. But the Beetle noticed this and made a ball of dirt the size of an Eagle's egg, and flew up and deposited it in Jupiter's lap. When Jupiter saw the dirt, he stood up to shake it out of his robe, and, forgetting about the eggs, he shook them out too, and they were broken just as before. Ever since then, they say, Eagles never lay their eggs at the season when Beetles are about.\nThe weak will sometimes find ways to avenge an insult, even upon the strong."
58,https://www.typingstudy.com/typingtest/229/The_Monkey_and_the_Dolphin,"When people go on a voyage they often take with them lap-dogs or monkeys as pets to wile away the time. Thus it fell out that a man returning to Athens from the East had a pet Monkey on board with him. As they neared the coast of Attica a great storm burst upon them, and the ship capsized. All on board were thrown into the water, and tried to save themselves by swimming, the Monkey among the rest. A Dolphin saw him, and, supposing him to be a man, took him on his back and began swimming towards the shore. When they got near the Pireus, which is the port of Athens, the Dolphin asked the Monkey if he was an Athenian. The Monkey replied that he was, and added that he came of a very distinguished family. ""Then, of course, you know the Pireus,"" continued the Dolphin. The Monkey thought he was referring to some high official or other, and replied, ""Oh, yes, he's a very old friend of mine."" At that, detecting his hypocrisy, the Dolphin was so disgusted that he dived below the surface, and the unfortunate Monkey was quickly drowned."
59,"https://www.typingstudy.com/typingtest/234/The_Man,_the_Horse,_the_Ox,_and_the_Dog","One winter's day, during a severe storm, a Horse, an Ox, and a Dog came and begged for shelter in the house of a Man. He readily admitted them, and, as they were cold and wet, he lit a fire for their comfort: and he put oats before the Horse, and hay before the Ox, while he fed the Dog with the remains of his own dinner. When the storm abated, and they were about to depart, they determined to show their gratitude in the following way. They divided the life of Man among them, and each endowed one part of it with the qualities which were peculiarly his own. The Horse took youth, and hence young men are high-mettled and impatient of restraint; the Ox took middle age, and accordingly men in middle life are steady and hard-working; while the Dog took old age, which is the reason why old men are so often peevish and ill-tempered, and, like dogs, attached chiefly to those who look to their comfort, while they are disposed to snap at those who are unfamiliar or distasteful to them."
60,https://www.typingstudy.com/typingtest/241/The_Wily_Lion,"A Lion watched a fat Bull feeding in a meadow, and his mouth watered when he thought of the royal feast he would make, but he did not dare to attack him, for he was afraid of his sharp horns. Hunger, however, presently compelled him to do something: and as the use of force did not promise success, he determined to resort to artifice. Going up to the Bull in friendly fashion, he said to him, ""I cannot help saying how much I admire your magnificent figure. What a fine head! What powerful shoulders and thighs! But, my dear friend, what in the world makes you wear those ugly horns? You must find them as awkward as they are unsightly. Believe me, you would do much better without them."" The Bull was foolish enough to be persuaded by this flattery to have his horns cut off; and, having now lost his only means of defence, fell an easy prey to the Lion."
61,https://www.typingstudy.com/typingtest/242/The_Parrot_and_the_Cat,"A Man once bought a Parrot and gave it the run of his house. It revelled in its liberty, and presently flew up on to the mantelpiece and screamed away to its heart's content. The noise disturbed the Cat, who was asleep on the hearthrug. Looking up at the intruder, she said, ""Who may you be, and where have you come from?"" The Parrot replied, ""Your master has just bought me and brought me home with him."" ""You impudent bird,"" said the Cat, ""how dare you, a newcomer, make a noise like that? Why, I was born here, and have lived here all my life, and yet, if I venture to mew, they throw things at me and chase me all over the place."" ""Look here, mistress,"" said the Parrot, ""you just hold your tongue. My voice they delight in; but yours - yours is a perfect nuisance."""
62,https://www.typingstudy.com/typingtest/244/The_Impostor,"A certain man fell ill, and, being in a very bad way, he made a vow that he would sacrifice a hundred oxen to the gods if they would grant him a return to health. Wishing to see how he would keep his vow, they caused him to recover in a short time. Now, he hadn't an ox in the world, so he made a hundred little oxen out of tallow and offered them up on an altar, at the same time saying, ""Ye gods, I call you to witness that I have discharged my vow."" The gods determined to be even with him, so they sent him a dream, in which he was bidden to go to the sea-shore and fetch a hundred crowns which he was to find there. Hastening in great excitement to the shore, he fell in with a band of robbers, who seized him and carried him off to sell as a slave: and when they sold him a hundred crowns was the sum he fetched.\nDo not promise more than you can perform."
63,"https://www.typingstudy.com/typingtest/247/The_Fowler,_the_Partridge,_and_the_Cock","One day, as a Fowler was sitting down to a scanty supper of herbs and bread, a friend dropped in unexpectedly. The larder was empty; so he went out and caught a tame Partridge, which he kept as a decoy, and was about to wring her neck when she cried, ""Surely you won't kill me? Why, what will you do without me next time you go fowling? How will you get the birds to come to your nets?"" He let her go at this, and went to his hen-house, where he had a plump young Cock. When the Cock saw what he was after, he too pleaded for his life, and said, ""If you kill me, how will you know the time of night? and who will wake you up in the morning when it is time to get to work?"" The Fowler, however, replied, ""You are useful for telling the time, I know; but, for all that, I can't send my friend supperless to bed."" And therewith he caught him and wrung his neck."
64,https://www.typingstudy.com/typingtest/248/The_Gnat_and_the_Lion,"A Gnat once went up to a Lion and said, ""I am not in the least afraid of you: I don't even allow that you are a match for me in strength. What does your strength amount to after all? That you can scratch with your claws and bite with your teeth, just like a woman in a temper, and nothing more. But I'm stronger than you: if you don't believe it, let us fight and see."" So saying, the Gnat sounded his horn, and darted in and bit the Lion on the nose. When the Lion felt the sting, in his haste to crush him he scratched his nose badly, and made it bleed, but failed altogether to hurt the Gnat, which buzzed off in triumph, elated by its victory. Presently, however, it got entangled in a spider's web, and was caught and eaten by the spider, thus falling a prey to an insignificant insect after having triumphed over the King of the Beasts."
65,https://www.typingstudy.com/typingtest/250/The_Eagle_and_the_Fox,"An Eagle and a Fox became great friends and determined to live near one another: they thought that the more they saw of each other the better friends they would be. So the Eagle built a nest at the top of a high tree, while the Fox settled in a thicket at the foot of it and produced a litter of cubs. One day the Fox went out foraging for food, and the Eagle, who also wanted food for her young, flew down into the thicket, caught up the Fox's cubs, and carried them up into the tree for a meal for herself and her family. When the Fox came back, and found out what had happened, she was not so much sorry for the loss of her cubs as furious because she couldn't get at the Eagle and pay her out for her treachery. So she sat down not far off and cursed her. But it wasn't long before she had her revenge. Some villagers happened to be sacrificing a goat on a neighbouring altar, and the Eagle flew down and carried off a piece of burning flesh to her nest. There was a strong wind blowing, and the nest caught fire, with the result that her fledglings fell half-roasted to the ground. Then the Fox ran to the spot and devoured them in full sight of the Eagle.\nFalse faith may escape human punishment, but cannot escape the divine."
66,https://www.typingstudy.com/typingtest/254/The_Quack_Doctor,"A certain man fell sick and took to his bed. He consulted a number of doctors from time to time, and they all, with one exception, told him that his life was in no immediate danger, but that his illness would probably last a considerable time. The one who took a different view of his case, who was also the last to be consulted, bade him prepare for the worst: ""You have not twenty-four hours to live,"" said he, ""and I fear I can do nothing."" As it turned out, however, he was quite wrong; for at the end of a few days the sick man quitted his bed and took a walk abroad, looking, it is true, as pale as a ghost. In the course of his walk he met the Doctor who had prophesied his death. ""Dear me,"" said the latter, ""how do you do? You are fresh from the other world, no doubt. Pray, how are our departed friends getting on there?"" ""Most comfortably,"" replied the other, ""for they have drunk the water of oblivion, and have forgotten all the troubles of life. By the way, just before I left, the authorities were making arrangements to prosecute all the doctors, because they won't let sick men die in the course of nature, but use their arts to keep them alive. They were going to charge you along with the rest, till I assured them that you were no doctor, but a mere impostor."""
67,"https://www.typingstudy.com/typingtest/255/The_Lion,_the_Wolf,_and_the_Fox","A Lion, infirm with age, lay sick in his den, and all the beasts of the forest came to inquire after his health with the exception of the Fox. The Wolf thought this was a good opportunity for paying off old scores against the Fox, so he called the attention of the Lion to his absence, and said, ""You see, sire, that we have all come to see how you are except the Fox, who hasn't come near you, and doesn't care whether you are well or ill."" Just then the Fox came in and heard the last words of the Wolf. The Lion roared at him in deep displeasure, but he begged to be allowed to explain his absence, and said, ""Not one of them cares for you so much as I, sire, for all the time I have been going round to the doctors and trying to find a cure for your illness."" ""And may I ask if you have found one?"" said the Lion. ""I have, sire,"" said the Fox, ""and it is this: you must flay a Wolf and wrap yourself in his skin while it is still warm."" The Lion accordingly turned to the Wolf and struck him dead with one blow of his paw, in order to try the Fox's prescription; but the Fox laughed and said to himself, ""That's what comes of stirring up ill-will."""
68,https://www.typingstudy.com/typingtest/262/The_Miser,"A Miser sold everything he had, and melted down his hoard of gold into a single lump, which he buried secretly in a field. Every day he went to look at it, and would sometimes spend long hours gloating over his treasure. One of his men noticed his frequent visits to the spot, and one day watched him and discovered his secret. Waiting his opportunity, he went one night and dug up the gold and stole it. Next day the Miser visited the place as usual, and, finding his treasure gone, fell to tearing his hair and groaning over his loss. In this condition he was seen by one of his neighbours, who asked him what his trouble was. The Miser told him of his misfortune; but the other replied, ""Don't take it so much to heart, my friend; put a brick into the hole, and take a look at it every day: you won't be any worse off than before, for even when you had your gold it was of no earthly use to you."""
69,https://www.typingstudy.com/typingtest/263/The_Foxes_and_the_River,"A number of Foxes assembled on the bank of a river and wanted to drink; but the current was so strong and the water looked so deep and dangerous that they didn't dare to do so, but stood near the edge encouraging one another not to be afraid. At last one of them, to shame the rest, and show how brave he was, said, ""I am not a bit frightened! See, I'll step right into the water!"" He had no sooner done so than the current swept him off his feet. When the others saw him being carried down-stream they cried, ""Don't go and leave us! Come back and show us where we too can drink with safety."" But he replied, ""I'm afraid I can't yet: I want to go to the seaside, and this current will take me there nicely. When I come back I'll show you with pleasure."""
70,https://www.typingstudy.com/typingtest/268/The_Man_who_Lost_his_Spade,"A Man was engaged in digging over his vineyard, and one day on coming to work he missed his Spade. Thinking it may have been stolen by one of his labourers, he questioned them closely, but they one and all denied any knowledge of it. He was not convinced by their denials, and insisted that they should all go to the town and take oath in a temple that they were not guilty of the theft. This was because he had no great opinion of the simple country deities, but thought that the thief would not pass undetected by the shrewder gods of the town. When they got inside the gates the first thing they heard was the town crier proclaiming a reward for information about a thief who had stolen something from the city temple. ""Well,"" said the Man to himself, ""it strikes me I had better go back home again. If these town gods can't detect the thieves who steal from their own temples, it's scarcely likely they can tell me who stole my Spade."""
71,https://www.typingstudy.com/typingtest/278/The_Woman_and_the_Farmer,"A Woman, who had lately lost her husband, used to go every day to his grave and lament her loss. A Farmer, who was engaged in ploughing not far from the spot, set eyes upon the Woman and desired to have her for his wife: so he left his plough and came and sat by her side, and began to shed tears himself. She asked him why he wept; and he replied, ""I have lately lost my wife, who was very dear to me, and tears ease my grief."" ""And I,"" said she, ""have lost my husband."" And so for a while they mourned in silence. Then he said, ""Since you and I are in like case, shall we not do well to marry and live together? I shall take the place of your dead husband, and you, that of my dead wife."" The Woman consented to the plan, which indeed seemed reasonable enough: and they dried their tears. Meanwhile, a thief had come and stolen the oxen which the Farmer had left with his plough. On discovering the theft, he beat his breast and loudly bewailed his loss. When the Woman heard his cries, she came and said, ""Why, are you weeping still?"" To which he replied, ""Yes, and I mean it this time."""
72,https://www.typingstudy.com/typingtest/282/The_Goatherd_and_the_Wild_Goats,"A Goatherd was tending his goats out at pasture when he saw a number of Wild Goats approach and mingle with his flock. At the end of the day he drove them home and put them all into the pen together. Next day the weather was so bad that he could not take them out as usual: so he kept them at home in the pen, and fed them there. He only gave his own goats enough food to keep them from starving, but he gave the Wild Goats as much as they could eat and more; for he was very anxious for them to stay, and he thought that if he fed them well they wouldn't want to leave him. When the weather improved, he took them all out to pasture again; but no sooner had they got near the hills than the Wild Goats broke away from the flock and scampered off. The Goatherd was very much disgusted at this, and roundly abused them for their ingratitude. ""Rascals!"" he cried, ""to run away like that after the way I've treated you!"" Hearing this, one of them turned round and said, ""Oh, yes, you treated us all right; too well, in fact; it was just that that put us on our guard. If you treat newcomers like ourselves so much better than your own flock, it's more than likely that, if another lot of strange goats joined yours, _we_ should then be neglected in favour of the last comers."""
73,https://www.typingstudy.com/typingtest/285/The_Moral_Principle_and_the_Material_Interest,"A Moral Principle met a Material Interest on a bridge wide enough for but one.\n""Down, you base thing!"" thundered the Moral Principle, ""and let me pass over you!""\nThe Material Interest merely looked in the other's eyes without saying anything.\n""Ah,"" said the Moral Principle, hesitatingly, ""let us draw lots to see which shall retire till the other has crossed.""\nThe Material Interest maintained an unbroken silence and an unwavering stare.\n""In order to avoid a conflict,"" the Moral Principle resumed, somewhat uneasily, ""I shall myself lie down and let you walk over me.""\nThen the Material Interest found a tongue, and by a strange coincidence it was its own tongue. ""I don't think you are very good walking,"" it said. ""I am a little particular about what I have underfoot. Suppose you get off into the water.""\nIt occurred that way."
74,https://www.typingstudy.com/typingtest/287/The_Blotted_Escutcheon_and_the_Soiled_Ermine,"A Blotted Escutcheon, rising to a question of privilege, said:\n""Mr. Speaker, I wish to hurl back an allegation and explain that the spots upon me are the natural markings of one who is a direct descendant of the sun and a spotted fawn. They come of no accident of character, but inhere in the divine order and constitution of things.""\nWhen the Blotted Escutcheon had resumed his seat a Soiled Ermine rose and said:\n""Mr. Speaker, I have heard with profound attention and entire approval the explanation of the honourable member, and wish to offer a few remarks on my own behalf. I, too, have been foully calumniated by our ancient enemy, the Infamous Falsehood, and I wish to point out that I am made of the fur of the _Mustela maculata_, which is dirty from birth."""
75,https://www.typingstudy.com/typingtest/288/The_Ingenious_Patriot,"Having obtained an audience of the King an Ingenious Patriot pulled a paper from his pocket, saying:\n""May it please your Majesty, I have here a formula for constructing armour-plating which no gun can pierce. If these plates are adopted in the Royal Navy our warships will be invulnerable, and therefore invincible. Here, also, are reports of your Majesty's Ministers, attesting the value of the invention. I will part with my right in it for a million tumtums.""\nAfter examining the papers, the King put them away and promised him an order on the Lord High Treasurer of the Extortion Department for a million tumtums.\n""And here,"" said the Ingenious Patriot, pulling another paper from another pocket, ""are the working plans of a gun that I have invented, which will pierce that armour. Your Majesty's Royal Brother, the Emperor of Bang, is anxious to purchase it, but loyalty to your Majesty's throne and person constrains me to offer it first to your Majesty. The price is one million tumtums.""\nHaving received the promise of another check, he thrust his hand into still another pocket, remarking:\n""The price of the irresistible gun would have been much greater, your Majesty, but for the fact that its missiles can be so effectively averted by my peculiar method of treating the armour plates with a new--""\nThe King signed to the Great Head Factotum to approach.\n""Search this man,"" he said, ""and report how many pockets he has.""\n""Forty-three, Sire,"" said the Great Head Factotum, completing the scrutiny.\n""May it please your Majesty,"" cried the Ingenious Patriot, in terror, ""one of them contains tobacco.""\n""Hold him up by the ankles and shake him,"" said the King; ""then give him a check for forty-two million tumtums and put him to death. Let a decree issue declaring ingenuity a capital offence."""
76,https://www.typingstudy.com/typingtest/293/The_Moral_Sentiment,"A Pugilist met the Moral Sentiment of the Community, who was carrying a hat-box. ""What have you in the hat-box, my friend?"" inquired the Pugilist.\n""A new frown,"" was the answer. ""I am bringing it from the frownery--the one over there with the gilded steeple.""\n""And what are you going to do with the nice new frown?"" the Pugilist asked.\n""Put down pugilism if I have to wear it night and day,"" said the Moral Sentiment of the Community, sternly.\n""That's right,"" said the Pugilist, ""that is right, my good friend; if pugilism had been put down yesterday, I wouldn't have this kind of Nose to-day. I had a rattling hot fight last evening with""\n""Is that so?"" cried the Moral Sentiment of the Community, with sudden animation. ""Which licked? Sit down here on the hat-box and tell me all about it!"""
77,https://www.typingstudy.com/typingtest/294/The_Politicians,"An Old Politician and a Young Politician were travelling through a beautiful country, by the dusty highway which leads to the City of Prosperous Obscurity. Lured by the flowers and the shade and charmed by the songs of birds which invited to woodland paths and green fields, his imagination fired by glimpses of golden domes and glittering palaces in the distance on either hand, the Young Politician said:\n""Let us, I beseech thee, turn aside from this comfortless road leading, thou knowest whither, but not I. Let us turn our backs upon duty and abandon ourselves to the delights and advantages which beckon from every grove and call to us from every shining hill. Let us, if so thou wilt, follow this beautiful path, which, as thou seest, hath a guide-board saying, 'Turn in here all ye who seek the Palace of Political Distinction.'""\n""It is a beautiful path, my son,"" said the Old Politician, without either slackening his pace or turning his head, ""and it leadeth among pleasant scenes. But the search for the Palace of Political Distinction is beset with one mighty peril.""\n""What is that?"" said the Young Politician.\n""The peril of finding it,"" the Old Politician replied, pushing on."
